1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),Year,is_weekend,is_holiday,is_morning_rush,is_evening_rush,month_sin,month_cos,hour_sin,hour_cos
29.15,77.25,25.17,47.08,61.42,52.25,,,7.6,,3.6,36.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
32.8,74.75,24.15,28.75,63.83,54.5,,,7.5,,3.7,36.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
30.27,74.17,21.01,17.0,46.17,52.67,,,6.9,,3.6,36.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
26.96,49.08,10.62,18.5,49.0,53.42,,,4.7,,2.5,48.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
26.2,64.42,13.59,28.58,54.33,49.92,,,3.2,,3.1,52.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
30.06,27.92,20.68,26.08,49.17,52.67,,,2.4,,2.8,58.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
30.6,68.33,26.56,63.67,61.67,64.17,,,2.0,,2.0,57.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
30.8,74.83,25.71,66.92,61.92,70.92,,,1.4,,2.5,50.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
32.68,77.33,25.14,67.92,60.42,74.08,,,0.5,,1.5,54.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
31.6,78.17,22.94,70.67,64.75,80.67,,,1.9,,2.0,80.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
35.54,83.08,18.56,70.25,64.92,85.67,,,-1.1,,0.6,55.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.59,79.75,15.66,70.92,66.17,88.92,,,-1.6,,1.6,57.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
37.24,77.83,14.66,70.75,63.83,88.92,,,-2.0,,1.3,59.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
40.08,78.17,18.4,69.92,65.17,89.17,,,-2.1,,1.0,61.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
43.03,78.33,25.61,68.25,63.08,86.25,,,-2.5,,1.8,60.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
38.3,75.5,26.52,70.08,61.67,82.17,,,-2.5,,3.0,62.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
34.07,75.42,24.46,65.17,61.92,72.0,,,-2.3,,2.7,62.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
31.73,78.92,26.21,66.83,65.83,61.42,,,-2.0,,2.5,61.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
27.75,80.83,25.54,71.33,67.08,67.0,,,-0.4,,2.8,56.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
23.13,77.33,21.8,28.58,56.92,58.08,,,2.4,,2.7,48.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
29.13,77.17,17.17,29.67,64.08,59.08,,,4.1,,3.8,40.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
29.46,78.5,21.43,58.83,64.17,56.0,,,6.2,,3.7,36.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
31.1,78.75,20.89,57.0,63.83,54.58,,,8.1,,2.7,34.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
26.65,77.0,24.11,48.25,63.17,55.0,,,9.4,,3.7,34.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
28.7,76.42,25.53,46.83,62.75,54.33,,,9.3,,3.0,35.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
30.51,74.33,25.73,25.17,56.83,53.67,,,9.8,,2.7,34.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
27.88,73.75,19.96,17.08,39.83,53.75,,,9.2,,1.0,37.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
26.61,26.75,16.48,17.08,32.75,52.5,,,8.7,,2.2,39.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
29.71,20.08,20.03,16.92,22.25,48.42,,,7.6,,2.4,40.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
31.44,66.5,25.07,16.92,35.83,52.08,,,7.2,,2.8,42.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
31.72,73.25,22.76,55.5,65.17,62.75,,,6.9,,3.5,43.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
32.38,74.25,24.3,66.33,62.25,69.0,,,6.6,,4.2,46.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
29.5,78.42,22.92,65.75,60.67,70.92,,,6.2,,2.3,48.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
31.57,78.67,22.62,64.25,60.5,78.25,,,-0.4,,1.5,51.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
35.13,73.33,18.19,62.0,52.58,83.75,,,4.9,,3.3,78.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
38.7,72.67,18.47,59.5,51.92,84.92,,,4.3,,2.2,80.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
34.91,67.58,17.32,59.25,50.67,86.17,,,4.2,0.0,2.5,81.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
39.44,73.17,21.73,62.58,52.08,86.08,,,3.9,,2.3,81.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
36.08,66.58,18.16,60.75,54.0,84.25,,,3.5,,2.8,84.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
35.44,63.67,24.38,60.08,50.25,78.75,,,3.2,0.2,2.8,87.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
33.89,64.67,22.04,56.25,49.42,63.58,,,3.0,,1.7,88.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
27.6,70.58,26.78,51.75,59.92,49.08,,,2.8,,1.8,90.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
27.39,78.0,22.53,55.58,65.17,51.08,,,3.0,0.4,1.8,91.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
23.01,75.25,24.33,67.75,65.75,65.75,,,3.8,,1.7,89.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
22.81,75.0,23.72,70.08,65.17,65.5,,,5.2,,1.0,85.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
28.4,76.67,22.63,53.0,63.5,53.0,,,5.8,0.0,2.7,78.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
30.26,75.25,21.24,46.25,63.67,54.92,,,5.4,,3.0,80.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
30.77,75.08,21.57,40.83,59.17,52.75,,,5.6,,3.2,77.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
30.42,75.33,19.84,30.92,57.58,52.42,,,5.5,,3.8,76.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
26.47,74.5,23.28,29.08,64.33,54.33,,,5.9,,2.3,73.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
30.25,53.42,21.67,17.42,43.83,57.42,,,5.9,,3.0,69.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
27.27,31.58,18.1,16.67,32.17,55.92,,,4.9,,2.2,72.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
26.52,68.08,10.72,16.75,21.42,49.33,,,4.2,,2.3,71.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
27.95,65.75,22.61,16.83,27.08,48.58,,,3.2,,0.7,72.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
31.69,71.58,25.14,19.0,46.33,51.0,,,2.6,,1.4,77.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
33.52,70.75,25.34,53.0,58.33,56.08,,,2.4,,2.9,79.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
33.05,71.67,25.1,65.17,60.0,64.83,,,1.9,,2.4,76.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
31.97,75.42,20.12,65.92,60.08,55.58,,,5.9,0.0,3.6,69.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
35.0,72.92,19.77,65.42,59.0,83.0,,,0.2,,2.1,76.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.15,77.5,22.3,64.5,61.58,86.0,,,-0.1,,2.8,80.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
35.76,75.33,17.33,66.83,57.83,88.5,,,-0.5,,2.3,84.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
36.29,74.92,19.78,68.83,60.5,88.5,,,-0.6,,0.5,85.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
37.58,70.67,21.75,65.5,60.0,89.5,,,-0.9,,1.6,86.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
37.26,65.75,23.42,64.17,56.75,82.25,,,-0.8,,2.4,87.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
34.94,72.83,23.62,62.42,53.83,71.17,,,-1.1,,2.6,86.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
34.48,78.33,23.22,59.33,60.33,57.0,,,-1.2,,2.5,89.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
30.4,80.58,23.14,15.42,51.83,26.75,,,-0.2,,2.0,88.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
28.61,76.83,20.29,33.5,59.08,27.75,,,1.4,,2.5,82.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
23.12,76.58,25.02,49.67,57.75,56.17,,,3.5,,1.7,74.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
24.35,76.75,22.06,41.08,62.33,48.0,,,4.8,,1.2,64.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
25.51,77.75,22.63,64.67,67.0,56.08,,,6.6,,1.6,59.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
25.03,77.25,25.46,39.83,62.17,47.42,,,8.2,,1.7,54.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
25.29,77.92,24.52,36.42,67.5,45.92,,,8.1,,2.2,52.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
28.79,72.08,26.12,46.83,61.33,49.83,,,8.1,,1.3,52.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
27.49,64.42,25.74,20.17,57.5,40.75,,,8.0,,2.5,53.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
19.74,66.67,23.33,50.75,65.17,53.58,,,6.4,,2.7,60.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
25.97,71.92,21.28,36.92,58.08,46.33,,,4.7,,1.2,65.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
29.26,72.08,19.87,59.83,58.67,55.25,,,3.8,,1.7,68.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
30.87,70.58,22.59,63.17,56.5,62.75,,,3.0,,1.5,71.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
31.3,73.25,26.72,64.42,56.92,67.42,,,2.5,,1.2,72.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
31.01,74.08,21.45,65.08,59.67,73.5,,,1.8,,1.1,75.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
33.18,73.75,17.43,66.58,58.58,80.92,,,1.1,,2.2,75.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
38.44,76.92,17.52,66.92,60.5,85.67,,,1.0,,0.6,81.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
35.75,78.83,18.77,66.75,61.0,88.25,,,0.4,,1.2,82.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
37.5,75.75,16.94,66.17,60.83,90.25,,,0.0,,1.3,83.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
36.04,73.33,16.59,64.5,55.5,92.17,,,-0.4,,1.6,85.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
37.2,72.17,19.45,63.08,58.17,90.67,,,-0.6,,1.7,86.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
39.49,73.58,17.76,65.17,57.42,88.83,,,-0.8,,1.9,86.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
39.03,71.5,21.05,64.0,55.17,81.83,,,-0.5,,0.8,87.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
37.66,78.58,21.36,71.67,64.92,80.58,,,-0.5,,0.9,87.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
32.53,80.67,17.21,72.75,64.58,76.58,,,0.4,,0.9,86.0,,2023,True,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
34.93,82.75,24.97,64.08,65.67,64.0,,,1.8,,2.9,82.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
31.3,81.67,23.68,53.58,65.33,52.33,,,2.5,,1.6,74.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
34.45,78.92,23.0,36.08,66.67,36.67,,,5.1,,1.8,67.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
35.21,79.75,23.4,57.0,67.42,62.42,,,6.4,,1.4,58.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
31.63,79.33,20.53,41.42,65.33,56.08,,,7.2,,3.0,56.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
34.28,78.58,22.68,57.42,64.42,54.08,,,7.0,,2.7,58.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
30.09,77.5,26.12,63.33,66.25,56.42,,,7.3,,2.5,58.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
30.12,77.33,23.84,61.67,64.25,56.83,,,6.7,,1.7,60.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
31.18,74.42,23.41,39.17,64.33,55.83,,,6.5,,2.3,59.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
32.61,72.0,24.72,60.17,61.08,46.17,,,6.1,,2.3,61.0,,2023,True,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
30.23,74.33,21.78,65.42,61.0,68.42,,,5.8,,1.2,62.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
30.13,75.33,20.84,66.17,61.17,68.33,,,5.7,,1.3,61.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
33.45,75.33,23.62,66.75,63.58,72.17,,,6.1,,2.8,59.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
33.96,75.08,19.85,67.5,63.58,76.08,,,6.0,,2.4,59.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
34.38,74.5,17.17,68.42,64.58,83.75,,,1.4,,0.2,78.0,,2023,True,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
34.97,75.33,19.86,71.17,67.0,88.25,,,5.9,,3.5,64.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
36.21,75.08,23.67,69.67,63.75,89.0,,,5.9,,3.6,66.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
42.92,79.08,20.18,68.58,62.25,92.08,,,5.8,,1.7,67.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
43.82,73.0,22.33,69.17,63.58,89.0,,,5.4,,1.5,68.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
34.58,73.67,22.87,68.5,63.58,88.25,,,5.0,,1.4,70.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
34.17,76.83,20.4,68.25,61.92,81.08,,,4.7,,2.6,73.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
35.15,76.42,22.98,63.58,59.17,69.0,,,4.5,,2.0,75.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
29.9,76.5,23.12,56.5,64.08,58.42,,,4.3,,2.2,76.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
17.38,79.42,22.95,62.92,68.0,64.83,,,4.7,,3.5,74.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
23.82,78.5,23.88,70.58,67.08,67.25,,,5.7,,3.4,68.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
22.98,76.33,25.37,66.17,67.42,56.5,,,6.8,,2.3,64.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
29.94,77.67,23.23,61.33,63.75,55.5,,,7.9,,2.1,59.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
31.75,79.17,23.85,59.08,64.67,55.17,,,8.3,,2.8,58.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
29.18,75.08,24.66,57.83,64.92,52.67,,,8.3,,1.3,58.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
27.75,73.5,24.49,44.92,63.75,55.83,,,8.2,,0.7,58.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
30.66,74.75,20.93,23.83,61.58,53.25,,,8.3,,2.0,57.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
26.4,61.67,18.25,17.83,44.25,56.42,,,8.3,,2.4,57.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
25.14,56.0,18.48,16.75,26.92,57.75,,,7.6,,2.5,60.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
22.93,48.42,19.04,16.08,23.5,54.42,,,6.5,,2.7,62.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
29.21,72.42,19.16,23.17,47.42,54.75,,,6.0,,1.4,62.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
27.45,71.5,22.11,65.25,63.08,68.17,,,5.5,,2.7,66.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
33.05,73.58,21.91,66.17,61.92,72.08,,,4.2,,4.1,70.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
34.31,78.17,23.29,66.33,60.67,75.0,,,3.4,,2.0,73.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
35.08,78.67,20.09,67.5,64.75,81.0,,,5.8,,2.7,60.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
35.97,80.42,17.33,66.67,64.33,85.42,,,2.0,,2.4,74.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
37.42,77.75,22.75,67.17,64.08,87.75,,,1.3,,1.7,76.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
38.35,75.92,20.99,66.83,59.5,89.33,,,0.4,,3.1,77.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
38.77,76.08,18.51,65.42,60.83,91.58,,,-0.5,,1.9,76.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
35.87,73.08,19.25,69.58,61.0,87.33,,,-1.3,,1.7,70.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
37.84,76.0,21.02,70.5,62.42,82.92,,,-1.6,,2.5,70.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
35.16,74.58,21.21,65.08,62.25,68.33,,,-2.3,,2.5,71.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
35.75,79.33,23.28,66.58,65.33,59.25,,,-2.2,,3.1,73.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
30.37,79.5,23.78,71.92,69.25,68.33,,,-1.4,,2.2,64.0,,2023,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
26.53,79.67,21.41,51.42,67.17,57.67,,,0.3,,2.5,58.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
26.23,78.33,19.19,16.58,54.67,57.5,,,1.9,,2.8,52.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
32.0,76.33,21.36,52.92,67.42,56.25,,,3.7,,2.4,47.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
32.33,78.17,23.76,56.75,65.08,56.83,,,5.6,,2.9,42.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
29.93,76.75,24.14,57.5,64.92,55.92,,,5.9,,3.1,41.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
28.67,75.58,24.72,35.5,62.17,54.08,,,6.1,,2.4,42.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
30.62,75.33,23.62,23.92,63.25,54.75,,,6.3,,3.8,41.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
29.81,55.17,17.36,20.08,49.42,54.67,,,5.9,,2.1,41.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
27.92,36.0,20.52,16.67,28.42,57.5,,,4.3,,2.8,40.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
26.71,34.08,21.51,16.5,24.42,53.08,,,3.6,,2.5,42.0,,2023,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
30.36,53.33,21.71,38.92,53.83,53.42,,,2.3,,2.8,43.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
30.62,72.58,22.81,62.08,60.0,54.42,,,1.5,,2.4,50.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
30.94,75.0,24.8,65.0,59.5,69.25,,,0.9,,2.2,55.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
33.63,76.33,23.27,66.33,60.42,70.17,,,0.9,,3.3,51.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
30.95,77.83,19.81,69.17,64.17,81.42,,,2.7,,2.5,75.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
34.98,82.25,19.55,72.08,66.83,83.75,,,0.2,,4.2,45.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.01,82.92,18.67,73.58,65.58,89.08,,,0.1,,3.7,42.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
38.66,83.25,14.26,72.75,66.5,88.33,,,-0.1,,4.3,43.0,,2023,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
